id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,Standard Note,note2,receiving network coverage,pickup method,date,corridor
45725,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,GUY,Guyana,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,9.99,201.43,3.16,8.15,500,500,USD,20,201.43,3.16,7.16,208,yes,,,Nationwide,Cash,17-feb-15,USAGUY
45727,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,GUY,Guyana,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,9.99,198.28,4.67,9.67,500,500,USD,20,198.28,4.67,8.67,208,yes,,,Nationwide,Cash,17-feb-15,USAGUY
46302,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,GUY,Guyana,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Online service,On-line,3-5 days,200,200,USD,10,198.28,4.67,9.67,500,500,USD,20,198.28,4.67,8.67,208,yes,Bank account payment,,Nationwide,Cash,17-feb-15,USAGUY
45729,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,GUY,Guyana,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,15,198.28,4.67,12.17,500,500,USD,42,198.28,4.67,13.07,208,yes,Card payment,,Nationwide,Cash,17-feb-15,USAGUY
45736,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,Unitransfer,Money Transfer Operator,Cash to account,at Branch,Less than one hour,200,200,USD,9,1,0,4.5,500,500,USD,12.5,1,0,2.5,1,yes,USD service,,Nationwide,Bank Account,17-feb-15,USAHTI
45742,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,MoneyGram,Money Transfer Operator,Online service,On-line,3-5 days,200,200,USD,10,1,0,5,500,500,USD,15,1,0,3,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",Economy service,Nationwide,Cash,17-feb-15,USAHTI
46142,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,Western Union,Money Transfer Operator,Online service,On-line,2 days,200,200,USD,10,1,0,5,500,500,USD,12,1,0,2.4,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Nationwide,Cash,17-feb-15,USAHTI
45740,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,Unitransfer,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,10.5,46.39,0.24,5.49,500,500,USD,13.5,46.39,0.24,2.94,46.5,yes,LCU service,,Nationwide,Cash,17-feb-15,USAHTI
45737,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,MoneyGram,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,10.99,1,0,5.5,500,500,USD,10.99,1,0,2.2,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Nationwide,Cash,17-feb-15,USAHTI
45739,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,Ria,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,12,1,0,6,500,500,USD,19,1,0,3.8,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Nationwide,Cash,17-feb-15,USAHTI
45738,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,Western Union,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,11.99,1,0,6,500,500,USD,11.99,1,0,2.4,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Nationwide,Cash,17-feb-15,USAHTI
45741,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,CAM,Money Transfer Operator,Cash to cash,at Branch,Same day,200,200,USD,13.49,1,0,6.75,500,500,USD,13.49,1,0,2.7,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Urban only,Cash,17-feb-15,USAHTI
45743,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,MoneyGram,Money Transfer Operator,Online service,On-line,Same day,200,200,USD,15,1,0,7.5,500,500,USD,31,1,0,6.2,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Nationwide,Cash,17-feb-15,USAHTI
46348,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HTI,Haiti,Latin America & Caribbean,Low income,IDA,..,Western Union,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,15,1,0,7.5,500,500,USD,25,1,0,5,1,yes,"This RSP sends and pays out in USD in this corridor. At the point of collection, the money may be converted to the local currency or paid out in USD. Remittance recipients may incur an additional cost (not shown here) if and when converting the USD to the local currency.",,Nationwide,Cash,17-feb-15,USAHTI
46141,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Xoom,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,7.99,21.79,-2.06,1.93,500,500,USD,10.99,21.79,-2.06,0.14,21.35,yes,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,,Nationwide,Cash,17-feb-15,USAHND
46303,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Viamericas,Money Transfer Operator,"Account,Cash to cash",at Branch,Same day,200,200,USD,8,21.79,-2.06,1.94,500,500,USD,10,21.79,-2.06,-0.06,21.35,yes,"The negative total cost does not mean that the RSP is suffering a loss in the transaction, but rather that the RSP benefits from a more favorable exchange rate.",,Nationwide,"Cash, Bank Account",17-feb-15,USAHND
45732,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,8,21.79,-2.06,1.94,500,500,USD,8,21.79,-2.06,-0.46,21.35,yes,"The negative total cost does not mean that the RSP is suffering a loss in the transaction, but rather that the RSP benefits from a more favorable exchange rate.",,Nationwide,Cash,17-feb-15,USAHND
45733,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Ficohsa Express,Money Transfer Operator,"Account,Cash to cash",at Branch,Less than one hour,200,200,USD,8,21.77,-1.97,2.03,500,500,USD,8,21.77,-1.97,-0.37,21.35,yes,"The negative total cost does not mean that the RSP is suffering a loss in the transaction, but rather that the RSP benefits from a more favorable exchange rate.",,Nationwide,"Cash, Bank Account",17-feb-15,USAHND
45730,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Dolex Dollar Express,Money Transfer Operator,Cash to cash,at Branch,Same day,200,200,USD,9,21.77,-1.97,2.53,500,500,USD,10,21.77,-1.97,0.03,21.35,yes,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,,Nationwide,Cash,17-feb-15,USAHND
45731,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,9.99,21.79,-2.06,2.93,500,500,USD,9.99,21.79,-2.06,-0.06,21.35,yes,"The negative total cost does not mean that the RSP is suffering a loss in the transaction, but rather that the RSP benefits from a more favorable exchange rate.",,Nationwide,Cash,17-feb-15,USAHND
45735,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,10,21.79,-2.06,2.94,500,500,USD,10,21.79,-2.06,-0.06,21.35,yes,"The negative total cost does not mean that the RSP is suffering a loss in the transaction, but rather that the RSP benefits from a more favorable exchange rate.",,Nationwide,Cash,17-feb-15,USAHND
45734,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,HND,Honduras,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,15,21.79,-2.06,5.44,500,500,USD,42,21.79,-2.06,6.34,21.35,yes,A negative exchange rate margin for this operator may be due to a promotion/special offer that the RSP had on at the time the information was collected.,,Nationwide,Cash,17-feb-15,USAHND
45764,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,CAM,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,7,1,0,3.5,500,500,USD,15,1,0,3,1,no,"This RSP is not transparent: the exchange rate applied to the transaction was not disclosed. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not disclosed to the sender at the time of sending.",,Nationwide,Cash,18-feb-15,USAJAM
45769,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Online service,On-line,3-5 days,200,200,USD,8,112.91,2.39,6.39,500,500,USD,8,112.91,2.39,3.99,115.67,yes,Bank account payment,Economy service,Nationwide,Cash,18-feb-15,USAJAM
45763,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Xoom,Money Transfer Operator,Online service,On-line,2 days,200,200,USD,7.99,112.78,2.5,6.49,500,500,USD,7.99,112.78,2.5,4.1,115.67,yes,Bank account payment,,Nationwide,Cash,18-feb-15,USAJAM
45765,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Jamaica National,Money Transfer Operator / Building Society,Cash to cash,at Branch,Less than one hour,200,200,USD,9,113,2.31,6.81,500,500,USD,10,113,2.31,4.31,115.67,yes,,,Nationwide,Cash,18-feb-15,USAJAM
45766,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,9.99,113.02,2.29,7.29,500,500,USD,9.99,113.02,2.29,4.29,115.67,yes,,,Nationwide,Cash,18-feb-15,USAJAM
45767,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Ria,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,5,109.3,5.51,8.01,500,500,USD,5,109.3,5.51,6.51,115.67,yes,Bank account payment,,Nationwide,Cash,18-feb-15,USAJAM
45768,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,9.99,112.16,3.03,8.03,500,500,USD,9.99,112.16,3.03,5.03,115.67,yes,,,Nationwide,Cash,18-feb-15,USAJAM
46304,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Online service,On-line,3-5 days,200,200,USD,10,112.16,3.03,8.03,500,500,USD,12,112.16,3.03,5.43,115.67,yes,Bank account payment,,Nationwide,Cash,18-feb-15,USAJAM
45762,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Xoom,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,12.99,112.78,2.5,8.99,500,500,USD,21.99,112.78,2.5,6.9,115.67,yes,Card payment,,Nationwide,Cash,18-feb-15,USAJAM
46679,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Ria,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,8,109.3,5.51,9.51,500,500,USD,8,109.3,5.51,7.11,115.67,yes,Card payment,,Nationwide,Cash,18-feb-15,USAJAM
45770,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,MoneyGram,Money Transfer Operator,Online service,On-line,Same day,200,200,USD,15,112.91,2.39,9.89,500,500,USD,25,112.91,2.39,7.39,115.67,yes,Card payment,,Nationwide,Cash,18-feb-15,USAJAM
46675,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,JAM,Jamaica,Latin America & Caribbean,Upper middle income,IBRD,..,Western Union,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,15,112.16,3.03,10.53,500,500,USD,25,112.16,3.03,8.03,115.67,yes,Card payment,,Nationwide,Cash,18-feb-15,USAJAM
45790,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Citibank,Bank,Account to account (same bank),On-line,2 days,200,200,USD,0,1,0,0,500,500,USD,0,1,0,0,1,no,"This RSP is not transparent: the exchange rate applied to the transaction was not disclosed. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not disclosed to the sender at the time of sending.",Service for members,Nationwide,Own/partner Bank Account,20-feb-15,USAMEX
46862,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Viamericas,Money Transfer Operator,Cash to cash,at Branch,Next day,200,200,USD,4.99,14.97,0.66,3.16,500,500,USD,4.99,14.97,0.66,1.66,15.07,yes,,,Nationwide,Cash,20-feb-15,USAMEX
46915,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Small World FS-Choice,Money Transfer Operator,Cash to account,at Branch,Same day,200,200,USD,5,14.96,0.73,3.23,500,500,USD,9,14.96,0.73,2.53,15.07,yes,,,Nationwide,Bank Account,20-feb-15,USAMEX
46914,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Small World FS-Choice,Money Transfer Operator,Cash to cash,at Branch,2 days,200,200,USD,5,14.96,0.73,3.23,500,500,USD,9,14.96,0.73,2.53,15.07,yes,,,Nationwide,Cash,20-feb-15,USAMEX
46305,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Online service,On-line,3-5 days,200,200,USD,4,14.87,1.33,3.33,500,500,USD,4,14.87,1.33,2.13,15.07,yes,Bank account payment,Economy service,Nationwide,Cash,20-feb-15,USAMEX
45785,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,"Account,Cash to cash",at Branch,Less than one hour,200,200,USD,4,14.87,1.33,3.33,500,500,USD,4,14.87,1.33,2.13,15.07,yes,,,Nationwide,"Cash, Bank Account",20-feb-15,USAMEX
46809,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Ria,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,4,14.87,1.33,3.33,500,500,USD,5,14.87,1.33,2.33,15.07,yes,,,Nationwide,Cash,20-feb-15,USAMEX
46863,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Viamericas,Money Transfer Operator,Cash to cash,at Branch,Same day,200,200,USD,5.99,14.97,0.66,3.66,500,500,USD,5.99,14.97,0.66,1.86,15.07,yes,,,Nationwide,Cash,20-feb-15,USAMEX
45789,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,MoneyGram,Money Transfer Operator,Online service,On-line,Less than one hour,200,200,USD,5,14.87,1.33,3.83,500,500,USD,7,14.87,1.33,2.73,15.07,yes,Card payment,,Nationwide,Cash,20-feb-15,USAMEX
45786,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Orlandi Valuta,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,8,1,0,4,500,500,USD,8,1,0,1.6,1,no,"This RSP is not transparent: the exchange rate applied to the transaction was not disclosed. The 0% in the exchange rate margin does NOT necessarily mean that there is no exchange rate cost, but rather that this cost is not disclosed to the sender at the time of sending.",,Nationwide,Cash,20-feb-15,USAMEX
46958,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Western Union,Money Transfer Operator,Online service,On-line,6 days or more,200,200,USD,2.99,14.65,2.79,4.28,500,500,USD,2.99,14.65,2.79,3.38,15.07,yes,Bank account payment,,Nationwide,Bank Account,20-feb-15,USAMEX
45783,2015_1Q,USA,United States,..,High income: OECD,..,G8/G20,MEX,Mexico,Latin America & Caribbean,Upper middle income,IBRD,G20,Delgado Travel,Bank,"Account,Cash to cash",at Branch,Less than one hour,200,200,USD,8,15,0.46,4.46,500,500,USD,8,15,0.46,2.06,15.07,yes,,,Nationwide,"Cash, Bank Account",20-feb-15,USAMEX
